technician_id,name,experience_years,shift_type
T2898,Tech_T2898,2,Day
T2899,Tech_T2899,8,Evening
T2900,Tech_T2900,6,Day
T2901,Tech_T2901,3,Evening
T2902,Tech_T2902,4,Mixed
T2903,Tech_T2903,2,Mixed
T2904,Tech_T2904,1,Mixed
T2905,Tech_T2905,2,Mixed
T2906,Tech_T2906,8,Day
T2907,Tech_T2907,5,Evening
T2908,Tech_T2908,7,Evening
T2909,Tech_T2909,2,Day
T2910,Tech_T2910,5,Day
T2911,Tech_T2911,9,Day
T2912,Tech_T2912,7,Day
T2913,Tech_T2913,9,Evening
T2914,Tech_T2914,8,Mixed
T2915,Tech_T2915,9,Mixed
T2916,Tech_T2916,10,Evening
T2917,Tech_T2917,1,Day
T2918,Tech_T2918,10,Mixed
T2919,Tech_T2919,7,Evening
T2920,Tech_T2920,1,Day
T2921,Tech_T2921,5,Evening
T2922,Tech_T2922,3,Day
T2923,Tech_T2923,2,Day
T2924,Tech_T2924,7,Evening
T2925,Tech_T2925,3,Day
T2926,Tech_T2926,2,Mixed
T2927,Tech_T2927,9,Evening
T2928,Tech_T2928,10,Day
T2929,Tech_T2929,9,Day
T2930,Tech_T2930,9,Evening
T2931,Tech_T2931,8,Day
T2932,Tech_T2932,4,Evening
T2933,Tech_T2933,10,Day
T2934,Tech_T2934,3,Day
T2935,Tech_T2935,4,Evening
T2936,Tech_T2936,7,Mixed
T2937,Tech_T2937,10,Day
T2938,Tech_T2938,4,Evening
T2939,Tech_T2939,1,Evening
T2940,Tech_T2940,5,Day
T2941,Tech_T2941,3,Day
T2942,Tech_T2942,4,Evening
T2943,Tech_T2943,1,Mixed
T2944,Tech_T2944,5,Mixed
T2945,Tech_T2945,3,Day
T2946,Tech_T2946,1,Evening
T2947,Tech_T2947,1,Evening
T2948,Tech_T2948,9,Day
T2949,Tech_T2949,3,Mixed
T2950,Tech_T2950,4,Mixed
T2951,Tech_T2951,6,Mixed
T2952,Tech_T2952,9,Day
T2953,Tech_T2953,9,Evening
T2954,Tech_T2954,3,Day
T2955,Tech_T2955,8,Day
T2956,Tech_T2956,1,Mixed
T2957,Tech_T2957,10,Evening
T2958,Tech_T2958,1,Evening
T2959,Tech_T2959,7,Day
T2960,Tech_T2960,6,Day
T2961,Tech_T2961,7,Evening
T2962,Tech_T2962,5,Day
T2963,Tech_T2963,8,Day
T2964,Tech_T2964,10,Day
T2965,Tech_T2965,1,Evening
T2966,Tech_T2966,1,Mixed
T2967,Tech_T2967,10,Evening
T2968,Tech_T2968,8,Day
T2969,Tech_T2969,3,Mixed
T2970,Tech_T2970,4,Mixed
T2971,Tech_T2971,8,Mixed
T2972,Tech_T2972,5,Evening
T2973,Tech_T2973,3,Mixed
T2974,Tech_T2974,10,Day
T2975,Tech_T2975,1,Evening
T2976,Tech_T2976,1,Day
T2977,Tech_T2977,4,Day
T2978,Tech_T2978,2,Evening
T2979,Tech_T2979,5,Day
T2980,Tech_T2980,9,Mixed
T2981,Tech_T2981,8,Day
T2982,Tech_T2982,5,Mixed
T2983,Tech_T2983,2,Evening
T2984,Tech_T2984,10,Evening
T2985,Tech_T2985,4,Evening
T2986,Tech_T2986,2,Day
T2987,Tech_T2987,2,Mixed
T2988,Tech_T2988,4,Mixed
T2989,Tech_T2989,9,Mixed
T2990,Tech_T2990,2,Evening
T2991,Tech_T2991,4,Day
T2992,Tech_T2992,2,Day
T2993,Tech_T2993,10,Evening
T2994,Tech_T2994,7,Mixed
T2995,Tech_T2995,4,Evening
T2996,Tech_T2996,10,Day
T2997,Tech_T2997,7,Mixed
T2998,Tech_T2998,2,Mixed
T2999,Tech_T2999,2,Day
T3000,Tech_T3000,6,Evening
T3001,Tech_T3001,10,Day
T3002,Tech_T3002,1,Mixed
T3003,Tech_T3003,8,Mixed
T3004,Tech_T3004,8,Mixed
T3005,Tech_T3005,7,Mixed
T3006,Tech_T3006,10,Day
T3007,Tech_T3007,8,Day
T3008,Tech_T3008,10,Mixed
T3009,Tech_T3009,3,Evening
T3010,Tech_T3010,10,Day
T3011,Tech_T3011,2,Evening
T3012,Tech_T3012,1,Mixed
T3013,Tech_T3013,7,Evening
T3014,Tech_T3014,6,Mixed
T3015,Tech_T3015,4,Day
T3016,Tech_T3016,7,Mixed
T3017,Tech_T3017,1,Evening
T3018,Tech_T3018,9,Evening
T3019,Tech_T3019,9,Day
T3020,Tech_T3020,7,Mixed
T3021,Tech_T3021,4,Evening
T3022,Tech_T3022,7,Day
T3023,Tech_T3023,2,Mixed
T3024,Tech_T3024,10,Day
T3025,Tech_T3025,4,Mixed
T3026,Tech_T3026,4,Mixed
T3027,Tech_T3027,1,Evening
T3028,Tech_T3028,7,Evening
T3029,Tech_T3029,2,Mixed
T3030,Tech_T3030,6,Day
T3031,Tech_T3031,7,Evening
T3032,Tech_T3032,8,Day
T3033,Tech_T3033,4,Mixed
T3034,Tech_T3034,3,Mixed
T3035,Tech_T3035,1,Evening
T3036,Tech_T3036,8,Mixed
T3037,Tech_T3037,4,Evening
T3038,Tech_T3038,8,Evening
T3039,Tech_T3039,3,Evening
T3040,Tech_T3040,1,Day
T3041,Tech_T3041,5,Mixed
T3042,Tech_T3042,7,Day
T3043,Tech_T3043,10,Evening
T3044,Tech_T3044,5,Evening
T3045,Tech_T3045,2,Day
T3046,Tech_T3046,10,Mixed
T3047,Tech_T3047,4,Day
T3048,Tech_T3048,8,Day
T3049,Tech_T3049,4,Mixed
T3050,Tech_T3050,2,Day
T3051,Tech_T3051,4,Day
T3052,Tech_T3052,1,Mixed
T3053,Tech_T3053,7,Evening
T3054,Tech_T3054,6,Mixed
T3055,Tech_T3055,5,Evening
T3056,Tech_T3056,7,Day
T3057,Tech_T3057,2,Day
T3058,Tech_T3058,7,Day
T3059,Tech_T3059,2,Day
T3060,Tech_T3060,4,Day
T3061,Tech_T3061,1,Evening
T3062,Tech_T3062,5,Mixed
T3063,Tech_T3063,7,Mixed
T3064,Tech_T3064,8,Evening
T3065,Tech_T3065,2,Day
T3066,Tech_T3066,1,Day
T3067,Tech_T3067,3,Evening
T3068,Tech_T3068,2,Evening
T3069,Tech_T3069,1,Day
T3070,Tech_T3070,10,Day
T3071,Tech_T3071,3,Evening
T3072,Tech_T3072,10,Mixed
T3073,Tech_T3073,1,Day
T3074,Tech_T3074,2,Mixed
T3075,Tech_T3075,4,Mixed
T3076,Tech_T3076,7,Day
T3077,Tech_T3077,2,Mixed
T3078,Tech_T3078,10,Day
T3079,Tech_T3079,1,Mixed
T3080,Tech_T3080,1,Day
T3081,Tech_T3081,8,Evening
T3082,Tech_T3082,3,Day
T3083,Tech_T3083,8,Evening
T3084,Tech_T3084,7,Evening
T3085,Tech_T3085,1,Evening
T3086,Tech_T3086,10,Mixed
T3087,Tech_T3087,7,Evening
T3088,Tech_T3088,8,Mixed
T3089,Tech_T3089,6,Day
T3090,Tech_T3090,7,Mixed
T3091,Tech_T3091,6,Mixed
T3092,Tech_T3092,9,Mixed
T3093,Tech_T3093,10,Evening
T3094,Tech_T3094,5,Evening
T3095,Tech_T3095,4,Mixed
T3096,Tech_T3096,6,Evening
T3097,Tech_T3097,5,Day
T3098,Tech_T3098,7,Mixed
T3099,Tech_T3099,10,Mixed
T3100,Tech_T3100,3,Evening
T3101,Tech_T3101,9,Evening
T3102,Tech_T3102,1,Day
T3103,Tech_T3103,2,Day
T3104,Tech_T3104,10,Mixed
T3105,Tech_T3105,1,Evening
T3106,Tech_T3106,10,Evening
T3107,Tech_T3107,4,Evening
T3108,Tech_T3108,2,Mixed
T3109,Tech_T3109,6,Mixed
T3110,Tech_T3110,9,Mixed
T3111,Tech_T3111,4,Day
T3112,Tech_T3112,7,Evening
T3113,Tech_T3113,6,Day
T3114,Tech_T3114,8,Day
T3115,Tech_T3115,6,Evening
T3116,Tech_T3116,9,Mixed
T3117,Tech_T3117,3,Evening
T3118,Tech_T3118,6,Evening
T3119,Tech_T3119,9,Evening
T3120,Tech_T3120,8,Day
T3121,Tech_T3121,3,Mixed
T3122,Tech_T3122,10,Day
T3123,Tech_T3123,2,Day
T3124,Tech_T3124,4,Evening
T3125,Tech_T3125,2,Evening
T3126,Tech_T3126,7,Day
T3127,Tech_T3127,6,Mixed
T3128,Tech_T3128,6,Day
T3129,Tech_T3129,9,Day
T3130,Tech_T3130,10,Evening
T3131,Tech_T3131,9,Evening
T3132,Tech_T3132,3,Mixed
T3133,Tech_T3133,2,Day
T3134,Tech_T3134,8,Evening
T3135,Tech_T3135,5,Mixed
T3136,Tech_T3136,5,Evening
T3137,Tech_T3137,7,Mixed
T3138,Tech_T3138,2,Day
T3139,Tech_T3139,1,Mixed
T3140,Tech_T3140,4,Evening
T3141,Tech_T3141,10,Day
T3142,Tech_T3142,4,Evening
T3143,Tech_T3143,2,Day
T3144,Tech_T3144,5,Evening
T3145,Tech_T3145,6,Day
T3146,Tech_T3146,7,Day
T3147,Tech_T3147,7,Evening
T3148,Tech_T3148,7,Mixed
T3149,Tech_T3149,7,Mixed
T3150,Tech_T3150,7,Evening
T3151,Tech_T3151,3,Day
T3152,Tech_T3152,6,Day
T3153,Tech_T3153,10,Mixed
T3154,Tech_T3154,6,Mixed
T3155,Tech_T3155,1,Day
T3156,Tech_T3156,1,Evening
T3157,Tech_T3157,4,Day
T3158,Tech_T3158,5,Evening
T3159,Tech_T3159,1,Day
T3160,Tech_T3160,1,Day
T3161,Tech_T3161,3,Evening
T3162,Tech_T3162,2,Evening
T3163,Tech_T3163,9,Mixed
T3164,Tech_T3164,1,Mixed
T3165,Tech_T3165,9,Mixed
T3166,Tech_T3166,2,Mixed
T3167,Tech_T3167,9,Mixed
T3168,Tech_T3168,10,Day
T3169,Tech_T3169,4,Day
T3170,Tech_T3170,2,Mixed
T3171,Tech_T3171,10,Mixed
T3172,Tech_T3172,4,Evening
T3173,Tech_T3173,7,Evening
T3174,Tech_T3174,4,Evening
T3175,Tech_T3175,9,Evening
T3176,Tech_T3176,3,Day
T3177,Tech_T3177,6,Day
T3178,Tech_T3178,7,Evening
T3179,Tech_T3179,3,Evening
T3180,Tech_T3180,6,Evening
T3181,Tech_T3181,7,Evening
T3182,Tech_T3182,6,Mixed
T3183,Tech_T3183,1,Mixed
T3184,Tech_T3184,9,Evening
T3185,Tech_T3185,3,Evening
T3186,Tech_T3186,5,Mixed
T3187,Tech_T3187,6,Day
T3188,Tech_T3188,7,Mixed
T3189,Tech_T3189,5,Mixed
T3190,Tech_T3190,4,Day
T3191,Tech_T3191,5,Day
T3192,Tech_T3192,3,Day
T3193,Tech_T3193,6,Mixed
T3194,Tech_T3194,6,Mixed
T3195,Tech_T3195,2,Evening
T3196,Tech_T3196,10,Evening
T3197,Tech_T3197,4,Mixed
T3198,Tech_T3198,8,Day
T3199,Tech_T3199,10,Mixed
T3200,Tech_T3200,2,Day
T3201,Tech_T3201,9,Evening
T3202,Tech_T3202,10,Evening
T3203,Tech_T3203,5,Evening
T3204,Tech_T3204,10,Day
T3205,Tech_T3205,8,Mixed
T3206,Tech_T3206,9,Evening
T3207,Tech_T3207,10,Mixed
T3208,Tech_T3208,10,Day
T3209,Tech_T3209,4,Mixed
T3210,Tech_T3210,10,Mixed
T3211,Tech_T3211,10,Mixed
T3212,Tech_T3212,2,Day
T3213,Tech_T3213,6,Day
T3214,Tech_T3214,9,Day
T3215,Tech_T3215,8,Mixed
T3216,Tech_T3216,2,Day
T3217,Tech_T3217,2,Day
T3218,Tech_T3218,2,Day
T3219,Tech_T3219,7,Mixed
T3220,Tech_T3220,8,Day
T3221,Tech_T3221,2,Day
T3222,Tech_T3222,6,Evening
T3223,Tech_T3223,2,Mixed
T3224,Tech_T3224,2,Mixed
T3225,Tech_T3225,6,Mixed
T3226,Tech_T3226,8,Mixed
T3227,Tech_T3227,9,Evening
T3228,Tech_T3228,9,Day
T3229,Tech_T3229,1,Day
T3230,Tech_T3230,9,Day
T3231,Tech_T3231,2,Mixed
T3232,Tech_T3232,2,Mixed
T3233,Tech_T3233,10,Mixed
T3234,Tech_T3234,6,Evening
T3235,Tech_T3235,2,Day
T3236,Tech_T3236,3,Day
T3237,Tech_T3237,1,Mixed
T3238,Tech_T3238,2,Evening
T3239,Tech_T3239,2,Evening
T3240,Tech_T3240,6,Mixed
T3241,Tech_T3241,6,Evening
T3242,Tech_T3242,1,Evening
T3243,Tech_T3243,10,Evening
T3244,Tech_T3244,9,Evening
T3245,Tech_T3245,4,Day
T3246,Tech_T3246,10,Day
T3247,Tech_T3247,4,Evening
T3248,Tech_T3248,7,Evening
T3249,Tech_T3249,9,Day
T3250,Tech_T3250,7,Mixed
T3251,Tech_T3251,10,Day
T3252,Tech_T3252,6,Day
T3253,Tech_T3253,9,Day
T3254,Tech_T3254,4,Evening
T3255,Tech_T3255,3,Day
T3256,Tech_T3256,1,Evening
T3257,Tech_T3257,6,Mixed
T3258,Tech_T3258,2,Day
T3259,Tech_T3259,6,Day
T3260,Tech_T3260,8,Day
T3261,Tech_T3261,3,Evening
T3262,Tech_T3262,7,Day
T3263,Tech_T3263,8,Evening
T3264,Tech_T3264,8,Evening
T3265,Tech_T3265,6,Evening
T3266,Tech_T3266,10,Day
T3267,Tech_T3267,4,Evening
T3268,Tech_T3268,6,Mixed
T3269,Tech_T3269,4,Day
T3270,Tech_T3270,9,Mixed
T3271,Tech_T3271,4,Mixed
T3272,Tech_T3272,8,Evening
T3273,Tech_T3273,7,Evening
T3274,Tech_T3274,10,Evening
T3275,Tech_T3275,4,Evening
T3276,Tech_T3276,1,Mixed
T3277,Tech_T3277,4,Mixed
T3278,Tech_T3278,4,Mixed
T3279,Tech_T3279,3,Mixed
T3280,Tech_T3280,1,Mixed
T3281,Tech_T3281,2,Evening
T3282,Tech_T3282,2,Mixed
T3283,Tech_T3283,4,Day
T3284,Tech_T3284,9,Mixed
T3285,Tech_T3285,1,Day
T3286,Tech_T3286,1,Evening
T3287,Tech_T3287,4,Mixed
T3288,Tech_T3288,10,Day
T3289,Tech_T3289,3,Evening
T3290,Tech_T3290,4,Day
T3291,Tech_T3291,1,Evening
T3292,Tech_T3292,7,Mixed
T3293,Tech_T3293,2,Evening
T3294,Tech_T3294,4,Mixed
T3295,Tech_T3295,10,Evening
T3296,Tech_T3296,6,Day
T3297,Tech_T3297,5,Mixed
T3298,Tech_T3298,3,Evening
T3299,Tech_T3299,3,Mixed
T3300,Tech_T3300,2,Evening
T3301,Tech_T3301,8,Mixed
T3302,Tech_T3302,4,Day
T3303,Tech_T3303,10,Mixed
T3304,Tech_T3304,10,Day
T3305,Tech_T3305,9,Day
T3306,Tech_T3306,7,Mixed
T3307,Tech_T3307,5,Mixed
T3308,Tech_T3308,3,Day
T3309,Tech_T3309,5,Evening
T3310,Tech_T3310,6,Day
T3311,Tech_T3311,4,Evening
T3312,Tech_T3312,3,Mixed
T3313,Tech_T3313,7,Mixed
T3314,Tech_T3314,9,Day
T3315,Tech_T3315,8,Evening
T3316,Tech_T3316,6,Day
T3317,Tech_T3317,2,Mixed
T3318,Tech_T3318,8,Evening
T3319,Tech_T3319,4,Day
T3320,Tech_T3320,2,Mixed
T3321,Tech_T3321,2,Day
T3322,Tech_T3322,6,Day
T3323,Tech_T3323,3,Day
T3324,Tech_T3324,10,Evening
T3325,Tech_T3325,3,Evening
T3326,Tech_T3326,2,Day
T3327,Tech_T3327,6,Mixed
T3328,Tech_T3328,5,Mixed
T3329,Tech_T3329,2,Day
T3330,Tech_T3330,7,Day
T3331,Tech_T3331,8,Day
T3332,Tech_T3332,5,Day
T3333,Tech_T3333,10,Evening
T3334,Tech_T3334,5,Day
T3335,Tech_T3335,1,Evening
T3336,Tech_T3336,9,Evening
T3337,Tech_T3337,7,Mixed
T3338,Tech_T3338,3,Day
T3339,Tech_T3339,10,Evening
T3340,Tech_T3340,1,Day
T3341,Tech_T3341,1,Day
T3342,Tech_T3342,4,Evening
T3343,Tech_T3343,9,Evening
T3344,Tech_T3344,10,Evening
T3345,Tech_T3345,6,Day
T3346,Tech_T3346,2,Evening
T3347,Tech_T3347,2,Day
T3348,Tech_T3348,5,Day
T3349,Tech_T3349,5,Day
T3350,Tech_T3350,3,Day
T3351,Tech_T3351,6,Day
T3352,Tech_T3352,7,Evening
T3353,Tech_T3353,2,Day
T3354,Tech_T3354,4,Day
T3355,Tech_T3355,8,Evening
T3356,Tech_T3356,3,Day
T3357,Tech_T3357,1,Evening
T3358,Tech_T3358,4,Evening
T3359,Tech_T3359,6,Mixed
T3360,Tech_T3360,2,Day
T3361,Tech_T3361,1,Mixed
T3362,Tech_T3362,3,Evening
T3363,Tech_T3363,8,Mixed
T3364,Tech_T3364,4,Day
T3365,Tech_T3365,1,Evening
T3366,Tech_T3366,1,Mixed
T3367,Tech_T3367,5,Mixed
T3368,Tech_T3368,5,Mixed
T3369,Tech_T3369,8,Evening
T3370,Tech_T3370,6,Evening
T3371,Tech_T3371,8,Day
T3372,Tech_T3372,7,Mixed
T3373,Tech_T3373,7,Mixed
T3374,Tech_T3374,6,Day
T3375,Tech_T3375,5,Mixed
T3376,Tech_T3376,9,Mixed
T3377,Tech_T3377,4,Day
T3378,Tech_T3378,5,Mixed
T3379,Tech_T3379,1,Mixed
T3380,Tech_T3380,10,Evening
T3381,Tech_T3381,8,Day
T3382,Tech_T3382,3,Evening
T3383,Tech_T3383,5,Evening
T3384,Tech_T3384,5,Evening
T3385,Tech_T3385,4,Evening
T3386,Tech_T3386,5,Day
T3387,Tech_T3387,2,Day
T3388,Tech_T3388,9,Mixed
T3389,Tech_T3389,5,Evening
T3390,Tech_T3390,1,Evening
T3391,Tech_T3391,1,Evening
T3392,Tech_T3392,8,Day
T3393,Tech_T3393,5,Mixed
T3394,Tech_T3394,1,Evening
T3395,Tech_T3395,3,Mixed
T3396,Tech_T3396,2,Evening
T3397,Tech_T3397,8,Evening
T3398,Tech_T3398,3,Day
T3399,Tech_T3399,6,Day
T3400,Tech_T3400,5,Mixed
T3401,Tech_T3401,4,Evening
T3402,Tech_T3402,8,Evening
T3403,Tech_T3403,4,Mixed
T3404,Tech_T3404,10,Mixed
T3405,Tech_T3405,9,Evening
T3406,Tech_T3406,5,Day
T3407,Tech_T3407,3,Evening
T3408,Tech_T3408,5,Day
T3409,Tech_T3409,7,Mixed
T3410,Tech_T3410,9,Evening
T3411,Tech_T3411,8,Evening
T3412,Tech_T3412,6,Day
T3413,Tech_T3413,9,Mixed
T3414,Tech_T3414,3,Day
T3415,Tech_T3415,3,Day
T3416,Tech_T3416,8,Mixed
T3417,Tech_T3417,2,Mixed
T3418,Tech_T3418,2,Mixed
T3419,Tech_T3419,10,Mixed
T3420,Tech_T3420,3,Mixed
T3421,Tech_T3421,9,Day
T3422,Tech_T3422,6,Evening
T3423,Tech_T3423,2,Mixed
T3424,Tech_T3424,3,Day
T3425,Tech_T3425,2,Mixed
T3426,Tech_T3426,2,Evening
T3427,Tech_T3427,6,Evening
T3428,Tech_T3428,1,Day
T3429,Tech_T3429,8,Day
T3430,Tech_T3430,5,Day
T3431,Tech_T3431,9,Mixed
T3432,Tech_T3432,3,Day
T3433,Tech_T3433,3,Evening
T3434,Tech_T3434,2,Evening
T3435,Tech_T3435,1,Day
T3436,Tech_T3436,8,Mixed
T3437,Tech_T3437,8,Mixed
T3438,Tech_T3438,7,Day
T3439,Tech_T3439,8,Evening
T3440,Tech_T3440,10,Mixed
T3441,Tech_T3441,1,Mixed
T3442,Tech_T3442,9,Mixed
T3443,Tech_T3443,7,Evening
T3444,Tech_T3444,6,Day
T3445,Tech_T3445,2,Day
T3446,Tech_T3446,6,Day
T3447,Tech_T3447,2,Day
T3448,Tech_T3448,4,Day
T3449,Tech_T3449,2,Evening
T3450,Tech_T3450,6,Day
T3451,Tech_T3451,6,Evening
T3452,Tech_T3452,3,Day
T3453,Tech_T3453,2,Evening
T3454,Tech_T3454,8,Mixed
T3455,Tech_T3455,4,Mixed
T3456,Tech_T3456,9,Evening
T3457,Tech_T3457,6,Evening
T3458,Tech_T3458,2,Evening
T3459,Tech_T3459,1,Day
T3460,Tech_T3460,9,Day
T3461,Tech_T3461,8,Day
T3462,Tech_T3462,6,Evening
T3463,Tech_T3463,8,Evening
T3464,Tech_T3464,4,Day
T3465,Tech_T3465,5,Day
T3466,Tech_T3466,2,Mixed
T3467,Tech_T3467,10,Evening
T3468,Tech_T3468,5,Day
T3469,Tech_T3469,5,Mixed
T3470,Tech_T3470,9,Evening
T3471,Tech_T3471,7,Mixed
T3472,Tech_T3472,2,Mixed
T3473,Tech_T3473,10,Mixed
T3474,Tech_T3474,9,Day
T3475,Tech_T3475,10,Mixed
T3476,Tech_T3476,10,Mixed
T3477,Tech_T3477,9,Mixed
T3478,Tech_T3478,10,Mixed
T3479,Tech_T3479,10,Mixed
T3480,Tech_T3480,7,Mixed
T3481,Tech_T3481,1,Day
T3482,Tech_T3482,1,Evening
T3483,Tech_T3483,9,Mixed
T3484,Tech_T3484,7,Mixed
T3485,Tech_T3485,6,Evening
T3486,Tech_T3486,3,Evening
T3487,Tech_T3487,4,Mixed
T3488,Tech_T3488,7,Day
T3489,Tech_T3489,4,Day
T3490,Tech_T3490,4,Evening
T3491,Tech_T3491,7,Day
T3492,Tech_T3492,1,Mixed
T3493,Tech_T3493,7,Day
T3494,Tech_T3494,2,Evening
T3495,Tech_T3495,8,Mixed
T3496,Tech_T3496,5,Evening
T3497,Tech_T3497,1,Day
T3498,Tech_T3498,3,Evening
T3499,Tech_T3499,7,Day
T3500,Tech_T3500,1,Mixed
T3501,Tech_T3501,7,Evening
T3502,Tech_T3502,8,Mixed
T3503,Tech_T3503,2,Day
T3504,Tech_T3504,6,Day
T3505,Tech_T3505,10,Evening
T3506,Tech_T3506,9,Evening
T3507,Tech_T3507,7,Mixed
T3508,Tech_T3508,1,Mixed
T3509,Tech_T3509,7,Mixed
T3510,Tech_T3510,7,Day
T3511,Tech_T3511,1,Evening
T3512,Tech_T3512,2,Evening
T3513,Tech_T3513,3,Day
T3514,Tech_T3514,8,Evening
T3515,Tech_T3515,1,Mixed
T3516,Tech_T3516,3,Day
T3517,Tech_T3517,9,Mixed
T3518,Tech_T3518,4,Day
T3519,Tech_T3519,4,Evening
T3520,Tech_T3520,8,Day
T3521,Tech_T3521,3,Day
T3522,Tech_T3522,4,Day
T3523,Tech_T3523,5,Evening
T3524,Tech_T3524,2,Mixed
T3525,Tech_T3525,10,Evening
T3526,Tech_T3526,4,Day
T3527,Tech_T3527,7,Evening
T3528,Tech_T3528,6,Day
T3529,Tech_T3529,4,Mixed
T3530,Tech_T3530,9,Mixed
T3531,Tech_T3531,7,Mixed
T3532,Tech_T3532,8,Mixed
T3533,Tech_T3533,3,Evening
T3534,Tech_T3534,8,Day
T3535,Tech_T3535,7,Mixed
T3536,Tech_T3536,7,Evening
T3537,Tech_T3537,2,Day
T3538,Tech_T3538,1,Mixed
T3539,Tech_T3539,7,Mixed
T3540,Tech_T3540,5,Mixed
T3541,Tech_T3541,1,Mixed
T3542,Tech_T3542,2,Day
T3543,Tech_T3543,5,Evening
T3544,Tech_T3544,6,Evening
T3545,Tech_T3545,6,Mixed
T3546,Tech_T3546,1,Evening
T3547,Tech_T3547,8,Mixed
T3548,Tech_T3548,8,Evening
T3549,Tech_T3549,4,Mixed
T3550,Tech_T3550,9,Day
T3551,Tech_T3551,9,Mixed
T3552,Tech_T3552,4,Evening
T3553,Tech_T3553,1,Evening
T3554,Tech_T3554,3,Evening
T3555,Tech_T3555,3,Mixed
T3556,Tech_T3556,6,Mixed
T3557,Tech_T3557,6,Day
T3558,Tech_T3558,5,Day
T3559,Tech_T3559,7,Mixed
T3560,Tech_T3560,10,Evening
T3561,Tech_T3561,9,Evening
T3562,Tech_T3562,7,Evening
T3563,Tech_T3563,6,Day
T3564,Tech_T3564,10,Day
T3565,Tech_T3565,10,Mixed
T3566,Tech_T3566,10,Day
T3567,Tech_T3567,3,Evening
T3568,Tech_T3568,3,Day
T3569,Tech_T3569,7,Evening
T3570,Tech_T3570,8,Evening
T3571,Tech_T3571,4,Day
T3572,Tech_T3572,7,Evening
T3573,Tech_T3573,5,Day
T3574,Tech_T3574,1,Day
T3575,Tech_T3575,1,Evening
T3576,Tech_T3576,4,Mixed
T3577,Tech_T3577,1,Mixed
T3578,Tech_T3578,2,Mixed
T3579,Tech_T3579,4,Mixed
T3580,Tech_T3580,9,Evening
T3581,Tech_T3581,2,Mixed
T3582,Tech_T3582,10,Mixed
T3583,Tech_T3583,3,Day
T3584,Tech_T3584,5,Mixed
T3585,Tech_T3585,6,Day
T3586,Tech_T3586,10,Day
T3587,Tech_T3587,1,Day
T3588,Tech_T3588,6,Evening
T3589,Tech_T3589,9,Day
T3590,Tech_T3590,5,Mixed
T3591,Tech_T3591,1,Evening
T3592,Tech_T3592,6,Evening
T3593,Tech_T3593,8,Day
T3594,Tech_T3594,2,Evening
T3595,Tech_T3595,9,Day
T3596,Tech_T3596,4,Evening
T3597,Tech_T3597,4,Day
T3598,Tech_T3598,9,Evening
T3599,Tech_T3599,10,Evening
T3600,Tech_T3600,5,Evening
T3601,Tech_T3601,10,Mixed
T3602,Tech_T3602,4,Mixed
T3603,Tech_T3603,4,Evening
T3604,Tech_T3604,2,Mixed
T3605,Tech_T3605,3,Mixed
T3606,Tech_T3606,4,Day
T3607,Tech_T3607,5,Day
T3608,Tech_T3608,8,Day
T3609,Tech_T3609,3,Evening
T3610,Tech_T3610,1,Day
T3611,Tech_T3611,2,Day
T3612,Tech_T3612,3,Day
T3613,Tech_T3613,7,Day
T3614,Tech_T3614,3,Evening
T3615,Tech_T3615,3,Evening
T3616,Tech_T3616,7,Day
T3617,Tech_T3617,10,Evening
T3618,Tech_T3618,4,Mixed
T3619,Tech_T3619,8,Evening
T3620,Tech_T3620,1,Day
T3621,Tech_T3621,2,Day
T3622,Tech_T3622,4,Mixed
T3623,Tech_T3623,10,Evening
T3624,Tech_T3624,2,Evening
T3625,Tech_T3625,3,Mixed
T3626,Tech_T3626,6,Mixed
T3627,Tech_T3627,6,Mixed
T3628,Tech_T3628,2,Evening
T3629,Tech_T3629,9,Day
T3630,Tech_T3630,5,Mixed
T3631,Tech_T3631,2,Mixed
T3632,Tech_T3632,5,Mixed
T3633,Tech_T3633,2,Mixed
T3634,Tech_T3634,3,Day
T3635,Tech_T3635,5,Mixed
T3636,Tech_T3636,4,Mixed
T3637,Tech_T3637,1,Day
T3638,Tech_T3638,6,Day
T3639,Tech_T3639,3,Mixed
T3640,Tech_T3640,1,Day
T3641,Tech_T3641,1,Day
T3642,Tech_T3642,6,Mixed
T3643,Tech_T3643,3,Day
T3644,Tech_T3644,10,Day
T3645,Tech_T3645,9,Day
T3646,Tech_T3646,2,Day
T3647,Tech_T3647,7,Day
T3648,Tech_T3648,2,Day
T3649,Tech_T3649,10,Day
T3650,Tech_T3650,10,Day
T3651,Tech_T3651,8,Mixed
T3652,Tech_T3652,2,Mixed
T3653,Tech_T3653,5,Mixed
T3654,Tech_T3654,5,Evening
T3655,Tech_T3655,9,Day
T3656,Tech_T3656,3,Mixed
T3657,Tech_T3657,10,Mixed
T3658,Tech_T3658,5,Evening
T3659,Tech_T3659,1,Day
T3660,Tech_T3660,5,Evening
T3661,Tech_T3661,10,Evening
T3662,Tech_T3662,5,Day
T3663,Tech_T3663,5,Evening
T3664,Tech_T3664,8,Evening
T3665,Tech_T3665,2,Evening
T3666,Tech_T3666,10,Day
T3667,Tech_T3667,6,Mixed
T3668,Tech_T3668,8,Day
T3669,Tech_T3669,7,Evening
T3670,Tech_T3670,9,Day
T3671,Tech_T3671,5,Day
T3672,Tech_T3672,8,Evening
T3673,Tech_T3673,10,Evening
T3674,Tech_T3674,1,Mixed
T3675,Tech_T3675,2,Day
